Site,basin,file_zc,Date,Night,Time,DateTimeOriginal,Type,DR,Y,M,D,H,M,S,uS,Datum,Lat,Long,Zon,Easting,Northing,Elev,Sp_final,season,Species,Note,ID
FRF-0619,FRF,PBM-FRF-0618_0_20160629_225812_000.00#,2016-06-29,2016-06-29,22:58:12,2016-06-29 22:58,132,8,2016,6,29,22,58,12,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,"mMYLU,fMYCA","FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_225830_000.00#,2016-06-29,2016-06-29,22:58:30,2016-06-29 22:58,132,8,2016,6,29,22,58,30,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_225951_000.00#,2016-06-29,2016-06-29,22:59:51,2016-06-29 22:59,132,8,2016,6,29,22,59,51,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_230016_000.00#,2016-06-29,2016-06-29,23:00:16,2016-06-29 23:00,132,8,2016,6,29,23,0,16,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_230319_000.00#,2016-06-29,2016-06-29,23:03:19,2016-06-29 23:03,132,8,2016,6,29,23,3,19,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,EPFULANO,2,EPFULANO,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_230558_000.00#,2016-06-29,2016-06-29,23:05:58,2016-06-29 23:05,132,8,2016,6,29,23,5,58,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_230602_000.00#,2016-06-29,2016-06-29,23:06:02,2016-06-29 23:06,132,8,2016,6,29,23,6,2,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_230835_000.00#,2016-06-29,2016-06-29,23:08:35,2016-06-29 23:08,132,8,2016,6,29,23,8,35,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,50K,2,50K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_230913_000.00#,2016-06-29,2016-06-29,23:09:13,2016-06-29 23:09,132,8,2016,6,29,23,9,13,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_231055_000.00#,2016-06-29,2016-06-29,23:10:55,2016-06-29 23:10,132,8,2016,6,29,23,10,55,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_231309_000.00#,2016-06-29,2016-06-29,23:13:09,2016-06-29 23:13,132,8,2016,6,29,23,13,9,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,35K,2,35K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_231330_000.00#,2016-06-29,2016-06-29,23:13:30,2016-06-29 23:13,132,8,2016,6,29,23,13,30,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,45K,2,45K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_232026_000.00#,2016-06-29,2016-06-29,23:20:26,2016-06-29 23:20,132,8,2016,6,29,23,20,26,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,"40K,fMYCA","FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_232145_000.00#,2016-06-29,2016-06-29,23:21:45,2016-06-29 23:21,132,8,2016,6,29,23,21,45,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_232241_000.00#,2016-06-29,2016-06-29,23:22:41,2016-06-29 23:22,132,8,2016,6,29,23,22,41,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_232415_000.00#,2016-06-29,2016-06-29,23:24:15,2016-06-29 23:24,132,8,2016,6,29,23,24,15,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_232627_000.00#,2016-06-29,2016-06-29,23:26:27,2016-06-29 23:26,132,8,2016,6,29,23,26,27,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_232839_000.00#,2016-06-29,2016-06-29,23:28:39,2016-06-29 23:28,132,8,2016,6,29,23,28,39,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40k,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_232919_000.00#,2016-06-29,2016-06-29,23:29:19,2016-06-29 23:29,132,8,2016,6,29,23,29,19,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,35K,2,35K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_233004_000.00#,2016-06-29,2016-06-29,23:30:04,2016-06-29 23:30,132,8,2016,6,29,23,30,4,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_233026_000.00#,2016-06-29,2016-06-29,23:30:26,2016-06-29 23:30,132,8,2016,6,29,23,30,26,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_233054_000.00#,2016-06-29,2016-06-29,23:30:54,2016-06-29 23:30,132,8,2016,6,29,23,30,54,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,LANO,2,"mLANO,25K,fLANO","FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_233054_000.00#,2016-06-29,2016-06-29,23:30:54,2016-06-29 23:30,132,8,2016,6,29,23,30,54,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,25K,2,"mLANO,25K,fLANO","FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_233503_000.00#,2016-06-29,2016-06-29,23:35:03,2016-06-29 23:35,132,8,2016,6,29,23,35,3,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40k,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_233722_000.00#,2016-06-29,2016-06-29,23:37:22,2016-06-29 23:37,132,8,2016,6,29,23,37,22,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_233729_000.00#,2016-06-29,2016-06-29,23:37:29,2016-06-29 23:37,132,8,2016,6,29,23,37,29,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,50K,2,50K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_233939_000.00#,2016-06-29,2016-06-29,23:39:39,2016-06-29 23:39,132,8,2016,6,29,23,39,39,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_234932_000.00#,2016-06-29,2016-06-29,23:49:32,2016-06-29 23:49,132,8,2016,6,29,23,49,32,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_234958_000.00#,2016-06-29,2016-06-29,23:49:58,2016-06-29 23:49,132,8,2016,6,29,23,49,58,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_235004_000.00#,2016-06-29,2016-06-29,23:50:04,2016-06-29 23:50,132,8,2016,6,29,23,50,4,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_235838_000.00#,2016-06-29,2016-06-29,23:58:38,2016-06-29 23:58,132,8,2016,6,29,23,58,38,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,45K,2,45K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160629_235954_000.00#,2016-06-29,2016-06-29,23:59:54,2016-06-29 23:59,132,8,2016,6,29,23,59,54,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_000104_000.00#,2016-06-30,2016-06-29,0:01:04,2016-06-30 0:01,132,8,2016,6,30,0,1,4,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,50K,2,50K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_000127_000.00#,2016-06-30,2016-06-29,0:01:27,2016-06-30 0:01,132,8,2016,6,30,0,1,27,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_000205_000.00#,2016-06-30,2016-06-29,0:02:05,2016-06-30 0:02,132,8,2016,6,30,0,2,5,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_000218_000.00#,2016-06-30,2016-06-29,0:02:18,2016-06-30 0:02,132,8,2016,6,30,0,2,18,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,45K,2,45K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_000304_000.00#,2016-06-30,2016-06-29,0:03:04,2016-06-30 0:03,132,8,2016,6,30,0,3,4,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_000340_000.00#,2016-06-30,2016-06-29,0:03:40,2016-06-30 0:03,132,8,2016,6,30,0,3,40,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_000355_000.00#,2016-06-30,2016-06-29,0:03:55,2016-06-30 0:03,132,8,2016,6,30,0,3,55,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_000418_000.00#,2016-06-30,2016-06-29,0:04:18,2016-06-30 0:04,132,8,2016,6,30,0,4,18,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_000625_000.00#,2016-06-30,2016-06-29,0:06:25,2016-06-30 0:06,132,8,2016,6,30,0,6,25,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,45K,2,45K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_000631_000.00#,2016-06-30,2016-06-29,0:06:31,2016-06-30 0:06,132,8,2016,6,30,0,6,31,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,45K,2,45K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_000805_000.00#,2016-06-30,2016-06-29,0:08:05,2016-06-30 0:08,132,8,2016,6,30,0,8,5,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,45K,2,45K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_001102_000.00#,2016-06-30,2016-06-29,0:11:02,2016-06-30 0:11,132,8,2016,6,30,0,11,2,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_002024_000.00#,2016-06-30,2016-06-29,0:20:24,2016-06-30 0:20,132,8,2016,6,30,0,20,24,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,35K,2,35K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_002537_000.00#,2016-06-30,2016-06-29,0:25:37,2016-06-30 0:25,132,8,2016,6,30,0,25,37,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,TABR,2,mTABR,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_002912_000.00#,2016-06-30,2016-06-29,0:29:12,2016-06-30 0:29,132,8,2016,6,30,0,29,12,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_003455_000.00#,2016-06-30,2016-06-29,0:34:55,2016-06-30 0:34,132,8,2016,6,30,0,34,55,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_005259_000.00#,2016-06-30,2016-06-29,0:52:59,2016-06-30 0:52,132,8,2016,6,30,0,52,59,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_005802_000.00#,2016-06-30,2016-06-29,0:58:02,2016-06-30 0:58,132,8,2016,6,30,0,58,2,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,35K,2,35K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_010218_000.00#,2016-06-30,2016-06-29,1:02:18,2016-06-30 1:02,132,8,2016,6,30,1,2,18,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,"40K,fMYCA","FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_010907_000.00#,2016-06-30,2016-06-29,1:09:07,2016-06-30 1:09,132,8,2016,6,30,1,9,7,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_011418_000.00#,2016-06-30,2016-06-29,1:14:18,2016-06-30 1:14,132,8,2016,6,30,1,14,18,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_011942_000.00#,2016-06-30,2016-06-29,1:19:42,2016-06-30 1:19,132,8,2016,6,30,1,19,42,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,EPFULANO,2,EPFULANO,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_012017_000.00#,2016-06-30,2016-06-29,1:20:17,2016-06-30 1:20,132,8,2016,6,30,1,20,17,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_012033_000.00#,2016-06-30,2016-06-29,1:20:33,2016-06-30 1:20,132,8,2016,6,30,1,20,33,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,EPFULANO,2,EPFULANO,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_012057_000.00#,2016-06-30,2016-06-29,1:20:57,2016-06-30 1:20,132,8,2016,6,30,1,20,57,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_012530_000.00#,2016-06-30,2016-06-29,1:25:30,2016-06-30 1:25,132,8,2016,6,30,1,25,30,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,EPFULANO,2,EPFULANO,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_012615_000.00#,2016-06-30,2016-06-29,1:26:15,2016-06-30 1:26,132,8,2016,6,30,1,26,15,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_012653_000.00#,2016-06-30,2016-06-29,1:26:53,2016-06-30 1:26,132,8,2016,6,30,1,26,53,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_012705_000.00#,2016-06-30,2016-06-29,1:27:05,2016-06-30 1:27,132,8,2016,6,30,1,27,5,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_012729_000.00#,2016-06-30,2016-06-29,1:27:29,2016-06-30 1:27,132,8,2016,6,30,1,27,29,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_012852_000.00#,2016-06-30,2016-06-29,1:28:52,2016-06-30 1:28,132,8,2016,6,30,1,28,52,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_013446_000.00#,2016-06-30,2016-06-29,1:34:46,2016-06-30 1:34,132,8,2016,6,30,1,34,46,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_013554_000.00#,2016-06-30,2016-06-29,1:35:54,2016-06-30 1:35,132,8,2016,6,30,1,35,54,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_013636_000.00#,2016-06-30,2016-06-29,1:36:36,2016-06-30 1:36,132,8,2016,6,30,1,36,36,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_013850_000.00#,2016-06-30,2016-06-29,1:38:50,2016-06-30 1:38,132,8,2016,6,30,1,38,50,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_014301_000.00#,2016-06-30,2016-06-29,1:43:01,2016-06-30 1:43,132,8,2016,6,30,1,43,1,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_014312_000.00#,2016-06-30,2016-06-29,1:43:12,2016-06-30 1:43,132,8,2016,6,30,1,43,12,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,50K,2,50K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_015030_000.00#,2016-06-30,2016-06-29,1:50:30,2016-06-30 1:50,132,8,2016,6,30,1,50,30,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_015339_000.00#,2016-06-30,2016-06-29,1:53:39,2016-06-30 1:53,132,8,2016,6,30,1,53,39,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_015351_000.00#,2016-06-30,2016-06-29,1:53:51,2016-06-30 1:53,132,8,2016,6,30,1,53,51,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_015603_000.00#,2016-06-30,2016-06-29,1:56:03,2016-06-30 1:56,132,8,2016,6,30,1,56,3,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_015816_000.00#,2016-06-30,2016-06-29,1:58:16,2016-06-30 1:58,132,8,2016,6,30,1,58,16,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,50K,2,50K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_015950_000.00#,2016-06-30,2016-06-29,1:59:50,2016-06-30 1:59,132,8,2016,6,30,1,59,50,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_020022_000.00#,2016-06-30,2016-06-29,2:00:22,2016-06-30 2:00,132,8,2016,6,30,2,0,22,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_020237_000.00#,2016-06-30,2016-06-29,2:02:37,2016-06-30 2:02,132,8,2016,6,30,2,2,37,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_020751_000.00#,2016-06-30,2016-06-29,2:07:51,2016-06-30 2:07,132,8,2016,6,30,2,7,51,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,LANO,2,"mLANO,fLANO","FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_020800_000.00#,2016-06-30,2016-06-29,2:08:00,2016-06-30 2:08,132,8,2016,6,30,2,8,0,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,LANO,2,"mLANO,fLANO","FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_020816_000.00#,2016-06-30,2016-06-29,2:08:16,2016-06-30 2:08,132,8,2016,6,30,2,8,16,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,EPFULANO,2,EPFULANO,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_020824_000.00#,2016-06-30,2016-06-29,2:08:24,2016-06-30 2:08,132,8,2016,6,30,2,8,24,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,EPFULANO,2,EPFULANO,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_020831_000.00#,2016-06-30,2016-06-29,2:08:31,2016-06-30 2:08,132,8,2016,6,30,2,8,31,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_020838_000.00#,2016-06-30,2016-06-29,2:08:38,2016-06-30 2:08,132,8,2016,6,30,2,8,38,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,EPFULANO,2,EPFULANO,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_020858_000.00#,2016-06-30,2016-06-29,2:08:58,2016-06-30 2:08,132,8,2016,6,30,2,8,58,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,EPFULANO,2,EPFULANO,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_020937_000.00#,2016-06-30,2016-06-29,2:09:37,2016-06-30 2:09,132,8,2016,6,30,2,9,37,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,"40K,fMYCA","FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_021018_000.00#,2016-06-30,2016-06-29,2:10:18,2016-06-30 2:10,132,8,2016,6,30,2,10,18,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160630_021055_000.00#,2016-06-30,2016-06-29,2:10:55,2016-06-30 2:10,132,8,2016,6,30,2,10,55,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
